transaction_id,date,region,channel,customer_id,customer_segment,product_id,product_name,product_category,quantity,unit_price,unit_cost,revenue,gross_profit,month,year,quarter
T003238,2025-04-20,九州,店舗,C0080,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2025-04,2025,Q2
T003239,2024-10-03,東北,EC,C0058,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-10,2024,Q4
T003240,2024-06-04,四国,EC,C0075,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-06,2024,Q2
T003241,2026-01-29,九州,店舗,C0049,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-01,2026,Q1
T003242,2024-08-05,関東,店舗,C0174,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-08,2024,Q3
T003243,2024-07-08,九州,店舗,C0004,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2024-07,2024,Q3
T003244,2025-02-20,関東,店舗,C0173,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-02,2025,Q1
T003245,2025-11-05,九州,法人,C0113,中小企業,P009,耐水メモ帳,文具,3,833,520,2499,939,2025-11,2025,Q4
T003246,2025-11-22,関東,店舗,C0174,中小企業,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2025-11,2025,Q4
T003247,2025-06-29,関東,EC,C0037,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2025-06,2025,Q2
T003248,2024-02-10,関東,店舗,C0178,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-02,2024,Q1
T003249,2024-11-02,関東,EC,C0027,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-11,2024,Q4
T003250,2024-12-03,関東,EC,C0017,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-12,2024,Q4
T003251,2024-11-09,中国,EC,C0051,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-11,2024,Q4
T003252,2024-03-15,四国,店舗,C0153,個人,P003,測量用GNSS受信機,計測機器,1,630500,510000,630500,120500,2024-03,2024,Q1
T003253,2024-10-05,近畿,店舗,C0032,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T003254,2024-06-24,近畿,EC,C0109,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2024-06,2024,Q2
T003255,2025-10-23,近畿,EC,C0196,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003256,2024-09-29,四国,EC,C0194,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-09,2024,Q3
T003257,2025-09-11,関東,店舗,C0092,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2025-09,2025,Q3
T003258,2025-10-12,九州,店舗,C0155,中小企業,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-10,2025,Q4
T003259,2024-10-15,東北,店舗,C0131,中小企業,P010,ワークグローブ,安全用品,2,1200,650,2400,1100,2024-10,2024,Q4
T003260,2025-12-24,中部,EC,C0197,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-12,2025,Q4
T003261,2024-09-28,近畿,店舗,C0032,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-09,2024,Q3
T003262,2024-03-06,東北,店舗,C0128,中小企業,P010,ワークグローブ,安全用品,2,1200,650,2400,1100,2024-03,2024,Q1
T003263,2025-04-27,中部,EC,C0035,中小企業,P002,現場用タブレット,IT機器,4,98000,72000,392000,104000,2025-04,2025,Q2
T003264,2024-09-04,関東,店舗,C0189,個人,P006,安全ベスト,安全用品,2,3104,1900,6208,2408,2024-09,2024,Q3
T003265,2024-06-04,近畿,EC,C0018,個人,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2024-06,2024,Q2
T003266,2024-02-16,四国,店舗,C0007,個人,P002,現場用タブレット,IT機器,3,98000,72000,294000,78000,2024-02,2024,Q1
T003267,2025-03-29,関東,店舗,C0155,中小企業,P010,ワークグローブ,安全用品,4,1140,650,4560,1960,2025-03,2025,Q1
T003268,2024-07-19,東北,法人,C0078,大企業,P001,高耐久ノートPC,IT機器,1,121500,98000,121500,23500,2024-07,2024,Q3
T003269,2025-10-21,九州,店舗,C0025,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003270,2024-05-03,九州,EC,C0203,大企業,P002,現場用タブレット,IT機器,4,93100,72000,372400,84400,2024-05,2024,Q2
T003271,2024-01-01,九州,店舗,C0076,個人,P010,ワークグローブ,安全用品,4,1200,650,4800,2200,2024-01,2024,Q1
T003272,2026-01-28,九州,EC,C0130,個人,P009,耐水メモ帳,文具,3,980,520,2940,1380,2026-01,2026,Q1
T003273,2025-10-01,北海道,店舗,C0088,中小企業,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-10,2025,Q4
T003274,2024-07-09,中部,法人,C0196,個人,P002,現場用タブレット,IT機器,1,88200,72000,88200,16200,2024-07,2024,Q3
T003275,2025-08-01,東北,法人,C0111,個人,P003,測量用GNSS受信機,計測機器,3,617500,510000,1852500,322500,2025-08,2025,Q3
T003276,2025-05-30,東北,EC,C0099,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-05,2025,Q2
T003277,2025-03-17,関東,店舗,C0219,個人,P005,ヘルメット,安全用品,3,6596,4200,19788,7188,2025-03,2025,Q1
T003278,2024-05-22,近畿,EC,C0118,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-05,2024,Q2
T003279,2024-07-09,関東,店舗,C0046,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2024-07,2024,Q3
T003280,2025-06-16,関東,店舗,C0221,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-06,2025,Q2
T003281,2024-08-14,近畿,店舗,C0126,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2024-08,2024,Q3
T003282,2024-11-08,九州,法人,C0080,個人,P004,ドローンバッテリー,ドローン,1,25200,18000,25200,7200,2024-11,2024,Q4
T003283,2025-09-20,中部,店舗,C0196,個人,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2025-09,2025,Q3
T003284,2024-10-28,関東,EC,C0173,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-10,2024,Q4
T003285,2025-10-15,九州,EC,C0142,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-10,2025,Q4
T003286,2025-04-04,東北,店舗,C0122,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-04,2025,Q2
T003287,2025-02-04,近畿,EC,C0041,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-02,2025,Q1
T003288,2025-07-04,関東,EC,C0101,中小企業,P009,耐水メモ帳,文具,1,980,520,980,460,2025-07,2025,Q3
T003289,2025-01-27,中国,EC,C0152,中小企業,P009,耐水メモ帳,文具,4,980,520,3920,1840,2025-01,2025,Q1
T003290,2026-02-02,中国,店舗,C0197,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2026-02,2026,Q1
T003291,2024-07-25,関東,EC,C0016,個人,P004,ドローンバッテリー,ドローン,2,28000,18000,56000,20000,2024-07,2024,Q3
T003292,2024-07-28,東北,店舗,C0012,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-07,2024,Q3
T003293,2024-04-24,関東,法人,C0094,中小企業,P009,耐水メモ帳,文具,1,931,520,931,411,2024-04,2024,Q2
T003294,2026-01-06,近畿,法人,C0190,中小企業,P006,安全ベスト,安全用品,1,3040,1900,3040,1140,2026-01,2026,Q1
T003295,2025-10-07,中国,EC,C0196,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003296,2024-09-07,関東,法人,C0098,中小企業,P010,ワークグローブ,安全用品,2,1140,650,2280,980,2024-09,2024,Q3
T003297,2024-08-06,四国,EC,C0089,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-08,2024,Q3
T003298,2025-02-10,東北,EC,C0090,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-02,2025,Q1
T003299,2025-03-18,関東,EC,C0063,個人,P003,測量用GNSS受信機,計測機器,1,630500,510000,630500,120500,2025-03,2025,Q1
T003300,2025-08-25,関東,店舗,C0166,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-08,2025,Q3
T003301,2024-12-19,東北,EC,C0022,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-12,2024,Q4
T003302,2025-07-11,北海道,EC,C0223,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-07,2025,Q3
T003303,2025-07-03,関東,店舗,C0087,個人,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2025-07,2025,Q3
T003304,2024-05-21,近畿,EC,C0138,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-05,2024,Q2
T003305,2025-09-03,四国,EC,C0118,中小企業,P002,現場用タブレット,IT機器,1,95060,72000,95060,23060,2025-09,2025,Q3
T003306,2025-05-15,中部,法人,C0146,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-05,2025,Q2
T003307,2025-12-02,中部,EC,C0108,個人,P009,耐水メモ帳,文具,3,980,520,2940,1380,2025-12,2025,Q4
T003308,2025-06-30,九州,法人,C0179,中小企業,P009,耐水メモ帳,文具,3,980,520,2940,1380,2025-06,2025,Q2
T003309,2025-10-20,四国,EC,C0006,個人,P010,ワークグローブ,安全用品,3,1200,650,3600,1650,2025-10,2025,Q4
T003310,2025-06-25,中部,店舗,C0147,個人,P005,ヘルメット,安全用品,4,6800,4200,27200,10400,2025-06,2025,Q2
T003311,2025-05-21,中部,EC,C0147,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-05,2025,Q2
T003312,2025-08-18,近畿,EC,C0126,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-08,2025,Q3
T003313,2024-10-07,関東,EC,C0173,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-10,2024,Q4
T003314,2025-02-27,東北,店舗,C0128,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-02,2025,Q1
T003315,2024-09-26,関東,店舗,C0196,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-09,2024,Q3
T003316,2024-06-02,四国,EC,C0158,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-06,2024,Q2
T003317,2025-09-05,近畿,店舗,C0112,中小企業,P002,現場用タブレット,IT機器,1,95060,72000,95060,23060,2025-09,2025,Q3
T003318,2025-12-27,東北,EC,C0163,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-12,2025,Q4
T003319,2025-10-23,中部,店舗,C0216,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003320,2024-03-23,北海道,法人,C0074,大企業,P005,ヘルメット,安全用品,1,6256,4200,6256,2056,2024-03,2024,Q1
T003321,2025-09-13,四国,店舗,C0077,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-09,2025,Q3
T003322,2025-03-01,東北,EC,C0206,中小企業,P004,ドローンバッテリー,ドローン,1,27160,18000,27160,9160,2025-03,2025,Q1
T003323,2024-10-01,東北,店舗,C0191,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-10,2024,Q4
T003324,2025-12-13,関東,EC,C0152,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-12,2025,Q4
T003325,2024-10-10,近畿,店舗,C0018,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2024-10,2024,Q4
T003326,2024-06-21,関東,店舗,C0136,中小企業,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2024-06,2024,Q2
T003327,2024-11-22,関東,法人,C0054,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-11,2024,Q4
T003328,2025-12-18,近畿,店舗,C0020,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-12,2025,Q4
T003329,2024-03-03,四国,法人,C0130,個人,P001,高耐久ノートPC,IT機器,1,124200,98000,124200,26200,2024-03,2024,Q1
T003330,2024-03-13,関東,店舗,C0170,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-03,2024,Q1
T003331,2026-02-01,中部,EC,C0052,個人,P004,ドローンバッテリー,ドローン,3,28000,18000,84000,30000,2026-02,2026,Q1
T003332,2025-09-27,関東,店舗,C0065,中小企業,P005,ヘルメット,安全用品,4,6800,4200,27200,10400,2025-09,2025,Q3
T003333,2025-01-09,関東,店舗,C0117,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-01,2025,Q1
T003334,2025-09-24,中部,EC,C0226,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-09,2025,Q3
T003335,2025-05-22,北海道,EC,C0181,個人,P010,ワークグローブ,安全用品,2,1200,650,2400,1100,2025-05,2025,Q2
T003336,2025-02-01,関東,EC,C0048,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-02,2025,Q1
T003337,2024-04-29,九州,法人,C0055,中小企業,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-04,2024,Q2
T003338,2025-03-12,四国,法人,C0069,中小企業,P002,現場用タブレット,IT機器,1,80360,72000,80360,8360,2025-03,2025,Q1
T003339,2025-11-06,関東,法人,C0240,大企業,P001,高耐久ノートPC,IT機器,1,121500,98000,121500,23500,2025-11,2025,Q4
T003340,2025-04-09,近畿,EC,C0161,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2025-04,2025,Q2
T003341,2024-10-12,中部,EC,C0052,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-10,2024,Q4
T003342,2024-09-21,東北,EC,C0038,個人,P003,測量用GNSS受信機,計測機器,1,617500,510000,617500,107500,2024-09,2024,Q3
T003343,2024-11-15,近畿,店舗,C0192,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-11,2024,Q4
T003344,2025-11-03,近畿,法人,C0217,大企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-11,2025,Q4
T003345,2025-01-10,東北,EC,C0082,中小企業,P007,レーザー距離計,計測機器,3,52000,36000,156000,48000,2025-01,2025,Q1
T003346,2024-03-29,関東,法人,C0163,個人,P009,耐水メモ帳,文具,1,882,520,882,362,2024-03,2024,Q1
T003347,2025-10-15,関東,店舗,C0106,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003348,2024-07-21,北海道,EC,C0074,大企業,P003,測量用GNSS受信機,計測機器,1,617500,510000,617500,107500,2024-07,2024,Q3
T003349,2026-01-08,中部,店舗,C0066,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2026-01,2026,Q1
T003350,2024-11-29,関東,法人,C0104,大企業,P001,高耐久ノートPC,IT機器,2,108000,98000,216000,20000,2024-11,2024,Q4
T003351,2024-08-09,関東,店舗,C0039,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-08,2024,Q3
T003352,2024-02-10,近畿,EC,C0063,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-02,2024,Q1
T003353,2025-12-08,関東,法人,C0119,中小企業,P007,レーザー距離計,計測機器,1,46800,36000,46800,10800,2025-12,2025,Q4
T003354,2024-03-08,近畿,法人,C0112,中小企業,P003,測量用GNSS受信機,計測機器,1,585000,510000,585000,75000,2024-03,2024,Q1
T003355,2026-02-14,中部,法人,C0232,個人,P002,現場用タブレット,IT機器,1,88200,72000,88200,16200,2026-02,2026,Q1
T003356,2025-05-28,近畿,法人,C0041,個人,P006,安全ベスト,安全用品,2,2720,1900,5440,1640,2025-05,2025,Q2
T003357,2025-09-28,関東,店舗,C0008,中小企業,P006,安全ベスト,安全用品,4,3104,1900,12416,4816,2025-09,2025,Q3
T003358,2025-09-13,東北,EC,C0206,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-09,2025,Q3
T003359,2025-08-20,東北,EC,C0141,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2025-08,2025,Q3
T003360,2025-09-23,関東,店舗,C0219,個人,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-09,2025,Q3
T003361,2024-05-06,関東,EC,C0185,個人,P002,現場用タブレット,IT機器,3,98000,72000,294000,78000,2024-05,2024,Q2
T003362,2024-09-11,北海道,EC,C0006,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-09,2024,Q3
T003363,2025-11-25,東北,店舗,C0230,個人,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2025-11,2025,Q4
T003364,2024-01-16,関東,法人,C0155,中小企業,P004,ドローンバッテリー,ドローン,1,26600,18000,26600,8600,2024-01,2024,Q1
T003365,2025-04-21,四国,法人,C0017,中小企業,P008,ポータブル電源,現場用品,1,55800,44000,55800,11800,2025-04,2025,Q2
T003366,2024-03-02,東北,店舗,C0230,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-03,2024,Q1
T003367,2025-03-07,四国,法人,C0169,個人,P001,高耐久ノートPC,IT機器,2,114750,98000,229500,33500,2025-03,2025,Q1
T003368,2025-10-31,関東,法人,C0215,個人,P002,現場用タブレット,IT機器,1,83300,72000,83300,11300,2025-10,2025,Q4
T003369,2024-09-24,関東,EC,C0061,個人,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2024-09,2024,Q3
T003370,2024-02-04,関東,EC,C0189,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-02,2024,Q1
T003371,2026-02-17,関東,店舗,C0031,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-02,2026,Q1
T003372,2025-07-29,四国,法人,C0213,個人,P005,ヘルメット,安全用品,2,5780,4200,11560,3160,2025-07,2025,Q3
T003373,2025-05-08,近畿,店舗,C0199,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2025-05,2025,Q2
T003374,2025-07-15,中部,法人,C0128,中小企業,P003,測量用GNSS受信機,計測機器,1,617500,510000,617500,107500,2025-07,2025,Q3
T003375,2025-04-13,中部,店舗,C0154,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-04,2025,Q2
T003376,2026-02-05,北海道,EC,C0207,中小企業,P005,ヘルメット,安全用品,5,6800,4200,34000,13000,2026-02,2026,Q1
T003377,2025-10-22,近畿,店舗,C0214,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003378,2024-11-20,中部,EC,C0100,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-11,2024,Q4
T003379,2024-10-30,関東,店舗,C0240,大企業,P010,ワークグローブ,安全用品,2,1140,650,2280,980,2024-10,2024,Q4
T003380,2024-10-02,関東,EC,C0037,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T003381,2025-11-14,九州,法人,C0055,中小企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2025-11,2025,Q4
T003382,2024-07-19,九州,店舗,C0105,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-07,2024,Q3
T003383,2025-03-20,近畿,店舗,C0151,個人,P001,高耐久ノートPC,IT機器,1,130950,98000,130950,32950,2025-03,2025,Q1
T003384,2024-11-19,関東,店舗,C0137,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2024-11,2024,Q4
T003385,2024-02-04,中部,店舗,C0029,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-02,2024,Q1
T003386,2025-04-26,東北,法人,C0109,個人,P005,ヘルメット,安全用品,2,6460,4200,12920,4520,2025-04,2025,Q2
T003387,2025-12-28,関東,店舗,C0064,中小企業,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-12,2025,Q4
T003388,2025-04-24,四国,EC,C0093,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-04,2025,Q2
T003389,2024-03-05,北海道,店舗,C0095,中小企業,P002,現場用タブレット,IT機器,1,95060,72000,95060,23060,2024-03,2024,Q1
T003390,2024-01-08,北海道,店舗,C0166,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-01,2024,Q1
T003391,2024-10-27,北海道,EC,C0216,個人,P003,測量用GNSS受信機,計測機器,2,650000,510000,1300000,280000,2024-10,2024,Q4
T003392,2024-12-08,中部,EC,C0177,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2024-12,2024,Q4
T003393,2025-03-06,関東,法人,C0065,中小企業,P007,レーザー距離計,計測機器,1,47840,36000,47840,11840,2025-03,2025,Q1
